,Papallacta_linear,Mica_linear,Orientales_linear,Occidentales_linear,Bellavista_linear,Puengasi_linear,El Placer_linear,El Troje_linear,Paluguillo_linear,Norte_linear,Centro_linear,Sur_linear,Parroquias Norte_linear,Parroquias Sur_linear,Parroquiales Orientales_linear
2074-02-28,-515135.3592289891,-479958.0637540412,-146626.58871241752,-102320.35650057881,-447786.0896222424,-311653.50556270033,-83119.38796030171,-281898.5397808207,-92569.82405344956,-264641.5789667452,-348293.0874503488,-223612.98206730885,-41688.884943830664,-172482.09968126332,-143191.86408882053
2074-03-31,-623472.9039589427,-362537.94057229883,37294.14436835237,30077.82505206112,-503711.09443050064,-130811.88424185105,3860.6808521437924,-182831.4514112966,-112038.08084142208,-297693.25680842623,-113622.43512544502,-151677.89372913074,-46895.502891479526,-126990.15260810358,-168758.65228139656
2074-04-30,-595723.5940503757,-270475.4850146258,12790.143506250344,78128.28432913031,-469018.8961061146,-108214.88636667468,31479.22418602067,-134885.30985907,-107051.52985085291,-277190.1675987132,-70220.89155163709,-114632.77922902443,-43665.65922747913,-104685.26695484016,-159788.318303091
2074-05-31,-485673.5151855275,-79101.29147756938,154173.34502823465,189955.60695164092,-350999.7467731293,74633.05840692297,107734.72849060176,-4875.9003994944505,-87275.53067883919,-207440.85034292005,157228.21367709525,-12370.959740403574,-32678.07642457867,-30532.492963729426,-126539.50305195292
2074-06-30,-390208.6554662362,240552.48873432633,-209875.74400645867,-63442.2823262522,-335697.4837748427,-43997.70927423239,-37689.964705645805,89908.08707570331,-70120.49538728222,-198397.21291093063,-70985.96880069561,30122.061036262196,-31253.435739437817,-6951.377882873174,-108050.51618864993
2074-07-31,-106308.25428737514,240294.19963468844,-559185.2216150323,-256295.67273589782,-150851.61236509308,-290896.8235293813,-162829.8737896611,22904.245933055878,-19103.59329544101,-89153.3029077677,-396745.73106135987,-17540.15504027391,-14044.28511118947,-34264.88304817723,-36499.21831538994
2074-08-31,-100132.18092560396,99076.22439045738,-864422.1512895906,-416044.82276155776,-185485.51359715126,-567764.7066128319,-273175.8886044291,-109176.8007621686,-17993.752912330907,-109621.93853591662,-736845.3232599283,-120099.82407991076,-17268.701315894723,-109337.41084045032,-39538.757271613926
2074-09-30,-127221.68454708159,-73498.95882331394,-864031.8380059823,-440325.8395767505,-213730.03029497527,-642300.2922011334,-292966.4311184159,-201525.0248621395,-22861.736713110236,-126314.44790432882,-820069.3664075201,-184302.76816271106,-19898.265820461907,-151236.97273543756,-47627.25016620243
2074-10-31,-207320.73453805782,-107480.44479674054,-601475.7905499386,-238761.0846246672,-229314.39977698214,-471535.41884291824,-170211.90426625614,-165242.63823725656,-37255.535996488295,-135524.81026819628,-564332.8487300528,-145298.780681686,-21349.17061923712,-124418.51670494722,-63466.686461272184
2074-11-30,-326265.36466752365,-359814.46664444264,-278584.0408696104,-219860.79830855806,-322140.38087057695,-352799.19616474677,-149304.59275064222,-247057.53367893165,-58629.88603075384,-190384.9650945114,-440681.31206049863,-201569.96687448164,-29991.26945905073,-151368.55821851548,-95273.15154159581
2074-12-31,-467795.3294624295,-489797.92604279006,-397740.52510556486,-267252.3464549773,-449957.5987203093,-493331.0819266327,-187431.75216841628,-336949.1563184601,-84062.82070439844,-265924.94084370043,-598278.3762908047,-273434.8520350801,-41891.052440860774,-208647.7819185718,-135183.80136630777
2075-01-31,-579298.9503119718,-520815.4631211618,-411894.6223497186,-242947.90471391357,-535339.7636821931,-516777.0539531,-176687.48271744954,-353761.1160936346,-104100.02137106145,-316385.80033617653,-610194.4492257172,-288625.81693733856,-49840.13199881243,-225356.65612869826,-164805.88866807334
2075-02-28,-656244.4738269113,-651559.2031131731,-499071.01605704054,-220329.70726270368,-592806.7763454672,-635044.5873938603,-175584.24761576788,-434333.8808506101,-117927.13194669574,-350348.8048201706,-714927.3944987291,-344379.89079153934,-55190.31087776297,-270174.0402431744,-185074.51982007967
2075-03-31,-623978.5692318603,-510552.4661427601,-224485.941898657,51653.843547032215,-498764.04879176244,-379923.8120242879,-7631.383807908976,-299358.4597276258,-112128.94889096427,-294769.55283593107,-345838.1117530465,-228106.8444655221,-46434.93294251303,-190055.8843832598,-168258.74503869098
2075-04-30,-572802.9746265542,-395854.38669564854,-285609.76848766394,73543.38064921554,-451365.6288049817,-373386.17806909885,4620.493604604388,-246928.9057368273,-102932.69454039191,-266757.0866237432,-329699.68661226146,-189389.10302562313,-42022.14004174387,-166381.16306234756,-153687.07254981156
2075-05-31,-535519.690871479,-313132.7382586119,-345926.4293304812,13914.586158811813,-435614.81988506205,-380140.06435709354,-27651.804001706885,-216788.96860949649,-96232.88844960509,-257448.35855207127,-362858.47476006113,-173243.4312333963,-40555.73973129934,-154913.09168699943,-145304.09979081526
2075-06-30,-540313.8887676131,159444.39568575285,-387820.27515784185,-153569.083973855,-481165.2747680675,-204875.8788692411,-100375.13811677578,13755.254945836496,-97094.40581153939,-284368.6773879314,-267401.41376893036,-37404.34934334364,-44796.48708090745,-63126.327457755804,-151557.18529699743
2075-07-31,-242010.93012289703,350678.0632459256,-568319.9140780447,-288146.802216301,-270029.24195851386,-249499.07887903042,-175913.37073598872,77353.73353146715,-43489.3641430838,-159587.2819974795,-370757.66517412476,7735.261020425707,-25139.722426337656,-23623.59245084785,-74365.09200670198
2075-08-31,-34813.86430214159,152110.70022226358,-869018.4228658257,-413194.1294109435,-131222.6284999475,-548021.5272083543,-269833.9605375179,-81800.95842356933,-6256.05141509464,-77552.57344346866,-716397.8762397291,-98293.8400906059,-12216.82671334478,-92462.38622674858,-21681.375688691158
2075-09-30,-37070.66952512041,-196247.50734338304,-1051115.568412582,-426661.4496454091,-136419.6121805329,-827686.4435168453,-302791.9328979644,-293844.82070312183,-6661.599313664017,-80623.99079869408,-993951.6882386887,-239968.9250498172,-12700.665894007543,-192623.74150562054,-22693.36794135254
2075-10-31,-215419.38162579387,-372936.2996440786,-726014.4910916658,-245355.05860542017,-237593.08305843547,-674597.1238519708,-192453.75916202436,-324389.0232616188,-38710.8628781545,-140417.51208753604,-764442.4550250303,-251589.97569508804,-22119.91603274038,-199407.1301943143,-65865.16303435015
2075-11-30,-480798.3228674177,-507373.3870763914,-194253.07053564955,-123459.34496295801,-424886.19214229286,-357186.1576310517,-98541.38051640708,-305076.43025094364,-86399.45861927513,-251107.7395560965,-401934.1435516197,-239108.31172844628,-39556.90448844747,-182424.01305252314,-134473.32218606863
2075-12-31,-572317.1629861221,-664956.4748745812,-444649.8885135893,-192098.43708292674,-516979.3035474308,-602403.7780929818,-157590.4773305962,-431085.0350034882,-102845.39418860618,-305534.76839653123,-670642.3315446377,-334694.4450281502,-48130.77316026564,-258308.19437813363,-161403.70872485777
2076-01-31,-578352.2817529347,-718895.3264317138,-293060.61716741323,-50972.435978491325,-486857.68614988495,-518688.45003692433,-74948.10345397028,-426481.773724715,-103929.90503100213,-287732.89251458365,-526390.1422160501,-318471.9364798665,-45326.45058055443,-245904.58248967095,-158876.06760184653
2076-02-29,-687169.1912000105,-666428.5297297118,-416251.8937933799,-143727.94977213047,-599126.4153832654,-582978.7306028521,-130114.07126271003,-424176.89677851205,-123484.30365864234,-354083.71149150934,-630194.0748168966,-332087.92084859894,-55778.66927218193,-262471.8638726417,-191225.8286541733
2076-03-31,-655184.9135483727,-452337.9380273898,-323312.41189441737,-27745.460742255207,-544080.8576127589,-424508.7151382789,-53889.672288247384,-289373.85619358765,-117736.72896464192,-321551.78684913926,-424550.3556628097,-231012.41658153431,-50653.92784374789,-195314.1385391252,-179095.99350510072
2076-04-30,-560571.305857949,-185161.29494108446,-14593.929921319708,224811.11581607582,-403746.8513926361,-90578.0328463735,111023.61023789435,-84153.45346638095,-100734.66366267344,-238614.38917304948,12392.929859999567,-66672.24852850381,-37588.831864654436,-78756.24151307577,-145889.3733116053
2076-05-31,-410349.9831906371,-167403.6741198306,-145118.68316328432,151597.16320289206,-298774.0561620854,-175095.84238580707,64367.651639236836,-99881.84460573271,-73739.8919793577,-176575.46719179302,-102329.6143847024,-76022.24735966511,-27815.86462869018,-81352.9366765432,-107177.28831401281
2076-06-30,-355849.30786233954,168179.23753049085,52078.89747743588,-54713.719483539,-305357.20680798776,109699.44053727482,-18929.34065670171,92663.92132779863,-63946.120622862596,-180466.10922352318,82095.36935404316,36504.72188964998,-28428.755953823915,11297.909274664242,-98443.41729870532
2076-07-31,-86506.2144029364,185881.5807507336,-127809.09376689792,-199755.29204842215,-120565.63526300155,-9717.459490869194,-106943.77531366074,64394.65070178965,-15545.166728207842,-71254.29044043459,-98567.82146027405,18872.324996045325,-11224.66064298572,9237.863517493475,-29440.49254256999
2076-08-31,-35426.33922649734,-94165.91540891584,-584200.6143107153,-363312.19380628783,-119329.13569266349,-453558.65834028553,-234704.19926861348,-164146.78033319488,-6366.113159001106,-70523.51919436455,-602478.1848464804,-145868.66976139927,-11109.542532987078,-111179.60560010746,-20374.186390459072
2076-09-30,-237596.14381738938,-204632.26826218888,-728717.2092133407,-379452.1153881764,-289098.92898983695,-603546.7966008857,-257099.39103884134,-245522.09859367507,-42696.02704398474,-170857.46703299507,-755300.7462513763,-212952.4571356345,-26915.11028895434,-170639.68528768653,-75861.5921355323
2076-10-31,-314156.9550145827,-390912.97417558543,-770671.6791407466,-271337.3006513056,-325004.60662830435,-713940.315618054,-209876.5097844978,-342481.0171243716,-56454.00481612049,-192077.72251732927,-814235.4844470397,-271564.3159689093,-30257.928877095226,-218236.94807715132,-93499.4042079295
2076-11-30,-485021.6944094226,-568452.4466727464,-815747.7185733337,-269920.31537314877,-464744.48561651167,-822749.8988046963,-219173.2243135234,-442653.0969276724,-87158.398485373,-274663.9909993587,-919259.8546276325,-346964.3485473944,-43267.71161089698,-277376.357016145,-139949.9351480403
2076-12-31,-599432.5162573792,-646839.4357375498,-889779.8462861367,-256802.286811108,-555290.0883519845,-909034.3567933831,-220161.64590705372,-494331.6988196492,-107718.02317145118,-328176.44221602334,-997177.1577440891,-386599.794602297,-51697.50722556992,-312550.7367511785,-170693.59462074982
2077-01-31,-703124.414247686,-537072.6467128675,-722150.3851582892,-16056.71804711409,-580481.8016763851,-743020.2394643603,-77004.11112329713,-394345.9782932601,-126351.4572403091,-343064.74479074404,-728536.23733659,-304367.3661926156,-54042.85573607159,-264980.5179832175,-191794.9972197311
2077-02-28,-650166.9492431507,-548822.3485345321,-609833.0539816106,-42436.03511047177,-543617.2364094127,-668761.540727729,-84184.70293221087,-385095.52025772375,-116835.00077899429,-321277.7867179625,-668228.8033006769,-296867.7048441421,-50610.76470971631,-251147.0420794082,-178164.65966602834
2077-03-31,-592210.9674062654,-290121.28047273867,-15514.27442296315,371880.0231165178,-393141.58643194474,-136728.40996475704,184863.18909273297,-129379.05280838581,-106420.31084290589,-232346.67758127768,33224.34896992799,-85128.10596028622,-36601.48169681383,-97679.42895683413,-150153.1506728097
2077-04-30,-468019.8875385504,-226313.83936071116,57345.759080615826,469585.2988264831,-267037.5590344779,-57592.27057241183,244049.04158862075,-77932.73268760741,-84103.17379067768,-157819.19738937635,153670.28492584173,-35336.58589560585,-24861.196746109752,-59626.540285888594,-113473.81974160066
2077-05-31,-471676.2224021014,-137503.36475419952,56147.06668368727,452172.5353457574,-274362.4597140588,-19939.806008919142,238284.50792992814,-32616.44127355842,-84760.21716565732,-162148.21369101107,182463.90622673742,-7368.482937240507,-25543.144999378943,-41123.05803731363,-114983.1994798705
2077-06-30,-360679.13077514805,60704.108496183064,-31234.282803641632,229851.67935210606,-238602.67700354382,4248.210232322104,122478.23327236343,42914.56820842344,-64814.03980029374,-141014.18210909422,106738.30608697888,28103.98898490891,-22213.909229030018,-8962.948156962637,-91349.66076966794
2077-07-31,-242099.8136789929,111173.57391108433,-107504.30207325425,-143340.983010598,-234117.87151353993,-27758.04512429796,-78658.11539785517,32105.629261375405,-43505.3365181149,-138363.66206450202,-90911.18350594398,-5841.67079842696,-21796.373837910127,-15225.283706604969,-70110.75041761203
2077-08-31,-134350.85618104972,5099.61973532429,-377001.3959232876,-459436.35709455796,-224324.20172083937,-264140.80106453784,-268307.2452365472,-86751.61194978608,-24142.848855734337,-132575.60321701504,-461495.63129237853,-107603.56610331312,-20884.583180210204,-77432.37471207045,-50131.753817724995
2077-09-30,-147512.45491389558,-127660.88255396625,-491756.56607032474,-615655.2531663731,-273935.7921957467,-402767.0065158289,-364057.8831416459,-184904.24083120003,-26507.988148027332,-161896.05318768602,-665822.694401795,-187303.68627655506,-25503.42225342407,-129449.01085684774,-58328.77777551254
2077-10-31,-241845.3271468319,-344517.1262277337,-585915.6700272271,-469907.3640279076,-315060.963688625,-563297.595093959,-301467.4563487235,-303367.79622843955,-43459.6052882853,-186201.0295399772,-756633.4685180457,-258065.2022011783,-29332.175719410763,-189693.89697768027,-79690.4470412042
2077-11-30,-431455.19651112333,-514827.7946451248,-586498.6689618239,-507576.7745938946,-479882.9441060489,-637539.1586001916,-328341.03303460614,-395594.5245246468,-77532.4988130487,-283610.8199666785,-845548.1225589942,-332423.8021125002,-44677.10209627333,-245427.59649923118,-132396.4111508485
2077-12-31,-559639.6789726205,-528595.8408362218,-594410.0033763042,-354868.10866909847,-547033.297793923,-649096.9643878611,-248303.79595115012,-393557.06769551523,-100567.25031137932,-323296.6789962072,-788602.5684810542,-324815.28714186745,-50928.800024613854,-252622.40878289845,-162763.45623526536
2078-01-31,-573286.025758449,-401879.26550871367,-609238.4155738587,-272732.07980048284,-537811.134349769,-604641.6022009589,-200563.8631412366,-323562.9084773627,-103019.49882879318,-317846.38040071353,-708760.7343765451,-272541.3369955905,-50070.216607963666,-223217.94967029803,-164049.790886126
2078-02-28,-497819.2330080997,-517567.5259464213,-733658.2540812539,-170485.59940960072,-450527.6605966268,-742695.0790061792,-158987.14615217224,-396465.90782354074,-89458.1161715556,-266261.8474126067,-797152.4799250234,-308028.58208205877,-41944.125201546005,-252458.87707149982,-140494.1903288397
2078-03-31,-527832.5970560871,-552300.8822179497,-737653.798285801,-96445.74297307059,-456736.713455094,-760574.8409304009,-121317.09635851509,-410255.4844493191,-94851.51769097871,-269931.3976519592,-781464.5823765527,-312241.9107734058,-42522.188022669055,-259541.82132006017,-146473.21497013513
2078-04-30,-589664.2433881629,-446925.57426893385,-608428.1223646682,-22825.938503203448,-489137.9588720016,-623596.7048962219,-69592.39942093962,-329955.32570875203,-105962.66453685309,-289080.5336933527,-615613.7078675823,-255602.3639813168,-45538.74397098343,-222239.0330922266,-161122.42444034107
2078-05-31,-658597.1671382543,-215622.00590461958,-446913.83980339114,185741.94329883857,-493826.9444268942,-409216.7673807498,60951.70406201715,-169214.853609839,-118349.91093474417,-291851.724156294,-314364.3527138373,-134477.0649755667,-45975.288526143646,-146969.98130486347,-173716.63214764837
