,Papallacta_SEMBAU-superficial,Mica_SEMBAU-superficial,Orientales_SEMBAU-superficial,Occidentales_SEMBAU-superficial,Bellavista_SEMBAU-superficial,Puengasi_SEMBAU-superficial,El Placer_SEMBAU-superficial,El Troje_SEMBAU-superficial,Paluguillo_SEMBAU-superficial,Norte_SEMBAU-superficial,Centro_SEMBAU-superficial,Sur_SEMBAU-superficial,Parroquias Norte_SEMBAU-superficial,Parroquias Sur_SEMBAU-superficial,Parroquiales Orientales_SEMBAU-superficial,Papallacta_BASE-superficial,Mica_BASE-superficial,Orientales_BASE-superficial,Occidentales_BASE-superficial,Bellavista_BASE-superficial,Puengasi_BASE-superficial,El Placer_BASE-superficial,El Troje_BASE-superficial,Paluguillo_BASE-superficial,Norte_BASE-superficial,Centro_BASE-superficial,Sur_BASE-superficial,Parroquias Norte_BASE-superficial,Parroquias Sur_BASE-superficial,Parroquiales Orientales_BASE-superficial
2076-11-30,9167395.557173971,2736271.6259131175,5152790.229955633,1669778.4189364477,7931287.554432648,4826620.047296992,1331475.1754433794,2344398.6985842413,1647380.9816241628,4687390.944669695,5431207.235215292,2232157.378802368,738402.8713176794,2069235.512518801,2543790.190066241,9259499.236153372,2396895.3165795626,5418617.319732938,1686718.6195750174,8011013.000686539,4867307.256128562,1344141.8868337735,2207922.8852013443,1663932.0127367608,4734508.683405745,5478203.558509043,2151206.852710223,745825.3103639167,2033617.4779862366,2569352.18255794
2076-12-31,8374200.943340702,2695412.495759062,5191424.835208909,1755113.9573221297,7302153.171839589,4836202.962986648,1377669.678102301,2334707.9313427126,1504843.9095183238,4315572.5245571975,5478595.091577254,2189448.7076071673,679830.4602982658,2002702.7067805007,2330482.839010683,8554551.227211552,2356929.576241806,5469519.616208948,1764242.0878346825,7452290.71001767,4885944.580152445,1387020.6239098778,2200048.263710258,1537252.855529916,4404303.809620443,5530893.722304448,2114001.6852109795,693808.265102645,1975721.2692570547,2379825.9651395204
2077-01-31,10354358.30259604,2947430.131653538,5402717.275699031,2230951.964497247,9043929.93547606,5094730.7173531735,1654227.1595442316,2532342.265004192,1860678.1869765082,5344962.591866351,5942010.350480251,2472769.7432867275,841989.8769928209,2272680.2939363555,2883344.2636131775,10802922.55965142,2780004.878069545,5550579.179105095,2220725.652938049,9409166.531413304,5126616.304680898,1651693.2365278178,2466304.3212384433,1941285.1839693603,5560817.420065262,5968367.171903545,2454604.8192834263,875993.4040745787,2289826.4032413675,3005096.7138480693
2077-02-28,8920573.7180964,2817449.77311661,5885274.733895017,2358107.412389746,7899968.083446089,5379311.076142878,1747913.4403253463,2546806.741588774,1603027.0971419232,4668881.137316639,6274997.7620195,2417133.966395501,735487.028568831,2187553.840403307,2496967.6354145473,9148504.984201662,2535846.3722777427,5977872.407691278,2329057.370976231,8079629.993234537,5322656.258416289,1727211.5157537467,2410957.6785103153,1643986.3456610388,4775061.326001611,6206982.380260138,2338848.8437873907,752213.5523701353,2153333.0437105307,2558129.538274418
2077-03-31,10577040.100302221,3025653.727470563,8031870.707363337,3487177.0518047656,9538678.675611276,6986137.545610687,2495440.0426636976,3063349.9469432817,1900694.106024309,5637359.0972862635,8338832.639107423,2963144.0076163975,888050.9846994097,2682602.3799279165,2981053.357354002,10986494.52564615,3005226.900960431,8033814.193272606,3427039.7887658533,9859446.249085594,6978655.589113444,2462808.353104777,3048776.4166805535,1974273.066258613,5826932.733209584,8304721.324098515,2971093.5123195485,917914.4457898686,2709493.597595828,3090689.2974997717
2077-04-30,10135851.412641056,2779579.9018479073,6886197.552688369,3573884.1796640763,9198494.791870926,6070046.458425401,2457153.8828084366,2764060.2798722163,1821412.498851598,5436310.421995716,7488217.344457744,2741692.367506388,856379.8651231832,2459172.0399664985,2863567.555887551,10346693.78850136,2651107.416279645,6513977.822725377,3479495.543105855,9347908.87965407,5751380.396712705,2377678.048813483,2632889.219079555,1859300.8737936944,5524614.147875555,7136721.646450863,2656402.858341564,870290.3166957938,2399290.120844723,2918149.024856202
2077-05-31,11381441.298004007,2948708.3225512304,7391225.769861836,3763524.323439339,10266879.514608162,6500166.064233345,2597480.6469539567,2943538.1126915114,2045245.00125132,6067725.793133424,7990430.8455508705,2949098.9926999523,955846.4828100197,2670134.9421389177,3208096.542002818,11758431.24456573,2960696.597689366,7150951.391577133,3675276.496160787,10554043.986715397,6335609.133247584,2535475.121130851,2906896.8049584054,2112990.094648462,6237439.9961488005,7791300.0389538715,2936541.211043473,982581.4951632034,2671412.0498852287,3308068.304990371
2077-06-30,12020316.387070611,3032188.6347041912,6518968.1915204115,3641314.255300218,10760323.998201298,5920104.800453437,2479225.6976904105,2845144.690864972,2160050.854756589,6359351.482936966,7372810.82763389,2903065.387568941,1001786.164232541,2632529.0189997996,3378323.9389531114,12377000.249671396,3120559.4831009307,6366714.588761337,3589746.6084729326,11039954.5369111,5850846.392884138,2445485.307301809,2864696.4575914256,2224146.9448659495,6524613.13131446,7282576.568189858,2930095.8144558943,1027819.7673864234,2661399.94580186,3473854.180764974
2077-07-31,13260171.529350819,3094590.3066201396,7130772.019263598,3064682.015534333,11633588.117775017,6379395.329529563,2215245.870997886,2932252.742645041,2382852.823824342,6875450.577605033,7561265.941975434,2982783.893407346,1083087.053764854,2794179.3532785024,3698651.716113563,13496550.891258104,3054932.1559144403,7293920.338546995,3073529.529950403,11829594.163935194,6477467.808772362,2228959.134814383,2937051.5782543696,2425330.195159081,6991290.150885699,7660409.893168715,3001049.3910173997,1101335.2166623662,2824864.6606516894,3763232.096727974
2077-08-31,12392439.357441269,3186718.9244352346,6655401.699706628,2677086.4824415706,10825817.020052824,6083483.954585407,1982189.170175502,2881096.8127167495,2226921.352532196,6398057.8588512195,7101014.562559111,2863317.7100647753,1007883.5645669178,2666803.780870498,3451089.121939816,12377601.458829608,3098583.390286333,6975547.18650623,2733145.075470997,10827581.987348936,6271459.986955777,2029237.1106560337,2887748.7064261176,2224254.98215168,6399100.954523222,7308496.143852687,2874110.3842733675,1008047.883022186,2686667.2989431242,3448708.0644525765
2077-09-30,10888340.362675356,2991919.930713351,6288225.593922819,2272324.873361999,9492022.994387982,5739628.672070708,1735542.393069146,2694502.847036202,1956634.7631727613,5609785.589683297,6586507.637002588,2618880.0472962847,883707.3407775208,2434316.6208966277,3029863.533407703,10831908.271044489,2836754.723786017,6691225.4238253245,2356586.058555652,9466693.226980457,5957083.93469383,1800266.372671372,2680566.198546648,1946493.916306695,5594815.697145449,6835182.673485756,2616942.014788218,881349.1394318806,2446980.963166554,3016997.963163193
2077-10-31,10612282.163536666,2864265.8194281976,6224734.29996906,2583371.878103968,9342978.057592548,5639434.015650264,1891493.5933180773,2639005.33092634,1907027.1047875392,5521700.032037196,6628070.71476579,2594088.7819443247,869831.2571618662,2390572.7244713726,2963938.3287698063,10598966.59589117,2611222.0800128286,6643580.265737183,2637539.706718856,9345521.329090808,5825654.229428882,1937340.060919816,2573969.118312989,1904634.2972816431,5523203.105492667,6832973.809774868,2558503.879465195,870068.0357383542,2385405.7752735927,2961915.63269747
2077-11-30,9906315.609552896,2842975.115075704,6812012.5075245295,2518186.0630286657,8747957.404935043,6045116.5489513995,1894192.733178155,2713479.6179418904,1780164.9150366557,5170042.82631661,6992776.117069418,2602118.5878337426,814434.8343994524,2393401.739989274,2769918.383387895,10040602.612624347,2578435.248363292,7237561.603839589,2555215.3149180124,8867261.087847825,6231088.953278158,1930911.611461898,2642250.251913663,1804296.289488595,5240551.302918066,7189786.08029243,2569226.9549641786,825542.0072786326,2397942.885691765,2807552.0478411745
2077-12-31,10457710.031586548,2951305.607240049,6822574.414778381,2829167.9159442266,9277324.682009952,6099539.804779488,2064385.7719688993,2793425.4967806675,1879250.492676103,5482898.8870678805,7184445.102929855,2712737.872209701,863718.9278951264,2480141.2034699097,2929141.6084243525,10747669.85226823,2735768.9383073426,7122700.361801726,2856173.394289949,9521773.600355774,6218143.640369153,2089593.5476506283,2728020.9254862852,1931356.2724526003,5627368.1978102615,7311592.905106153,2690542.0178344296,886477.1221931224,2493224.306955554,3008837.7710244944
2078-01-31,11396438.290711867,3042722.102737805,6970424.770912437,2753807.2490667505,10028260.855947746,6243625.132186475,2037637.796408446,2859010.0419654823,2047939.9608409225,5926702.165865118,7290689.260976695,2802427.6783963596,933631.0856887352,2592723.4119534986,3182343.4757213113,11782177.985753039,2938792.4606804135,7194464.828050454,2759002.5647706445,10345819.867864419,6356855.932722605,2050792.0536462534,2839110.90313125,2117257.3840398206,6114379.541907871,7402905.81138405,2812930.7483833344,963195.8296981775,2628588.545021842,3287456.982360574
2078-02-28,9287726.558061037,2846868.0883802227,6164524.828495003,2958643.277398007,8350229.859387647,5589354.107644547,2086188.9688223037,2646396.5952015473,1669004.4624835681,4934985.846898099,6746970.788064783,2557852.194167804,777406.3999089899,2287455.734362157,2614613.966476475,9332757.680587472,2516716.803798887,6295454.473866388,2939090.792093467,8382292.084148895,5538735.3202334205,2071076.004314491,2491557.4945927667,1677096.5552015689,4953934.621731997,6689045.516722868,2458046.7457089266,780391.3930342621,2232158.4858742086,2626289.251494668
2078-03-31,8554748.520963319,2534744.4590234403,5479191.999961525,2639972.5404356145,7670071.4886360755,4969860.870959478,1859880.149029694,2355190.722076546,1537288.3092171084,4533012.24978392,6003302.967374655,2293037.6943150177,714083.6555920185,2059634.7933024454,2405754.5500650937,8667974.220698606,2227781.485745631,5543605.427119233,2600988.470974386,7753217.6985879205,4882300.50833047,1831053.3672756464,2200998.846223796,1557634.9674595392,4582151.65986546,5900847.629337623,2195258.973689535,721824.5677385353,2006349.7271718662,2435411.4822425386
2078-04-30,8726056.019079886,2703557.7594312592,6460936.566526341,2643063.3668056945,7811294.576694813,5736643.972964311,1932104.49708791,2594862.8861703007,1568072.2666286556,4616475.094826634,6749051.555248704,2467104.7782970103,727231.5250902871,2228267.9753966983,2452458.746652078,8997636.466847366,2576333.623715746,6632408.798241489,2599476.1867910777,8023131.971585738,5802637.441838388,1914999.35300144,2551294.9839123553,1616875.2730924718,4741670.995207171,6793633.246736125,2451050.3557547005,746953.5865546323,2240769.188734795,2525068.0942854993
2078-05-31,10466998.309847042,2929440.7056204807,6525203.120940395,3107035.495299753,9353990.234825578,5879968.550830868,2191755.326710206,2755371.9406066923,1880919.5962795133,5528208.228781916,7095334.255412225,2710655.0097141196,870856.4908622613,2454414.735333145,2939879.010625565,11004705.304459697,2994864.736535359,6610916.120125681,3039773.748778361,9778141.65569793,5968886.102156873,2164227.461719425,2798307.9594506575,1977545.5432114075,5778881.718517476,7151636.025242127,2763433.0192604973,910344.988145477,2520751.0662781727,3084202.0472010085
2078-06-30,11422760.944336737,2834271.503335258,5670780.088462104,2508473.052660268,9988877.251847766,5235062.829194312,1814505.031301649,2533056.798750372,2052670.1416973115,5903426.455842029,6202096.610411234,2559126.505558457,929964.472147027,2382091.275620787,3182257.081931978,11809292.168733895,2795631.6059084306,5719683.578338938,2477737.2224415694,10298156.34892165,5252862.749257765,1799810.4988276765,2518135.074843416,2122129.802721481,6086210.402212694,6205648.304451549,2568503.497036753,958758.3560846057,2410027.8403971503,3286524.319191248
2078-07-31,10551811.788675075,2708104.065251925,4770761.260229329,2189462.2113014003,9195511.845043093,4544505.94263873,1581517.835353682,2306649.0248710704,1896160.5784249108,5434547.500420466,5389327.349768212,2327540.3534041736,856102.152773512,2158729.3155803373,2935845.5924311094,10680873.272996334,2606577.5907943705,4969397.090294497,2213126.8297226685,9307210.013715776,4640830.429902421,1602926.2315257061,2285382.7638018327,1919352.9271574412,5500561.118106023,5493377.403672179,2324302.3926838893,866501.2522769388,2171599.9129222874,2971662.509949691
2078-08-31,10336385.257951735,2647304.9058608133,4590680.6386547005,1912712.363796034,8950111.295397941,4390922.547900208,1420392.7046496475,2228025.7369279,1857448.4308539266,5289515.775580183,5116690.272552076,2238285.618321279,833255.3616015485,2092195.5297483988,2869050.873283576,10478552.105109958,2513732.9271229976,4927483.694135324,1973539.9563971534,9081789.550144348,4570970.4538144255,1469234.2013389566,2213671.715135529,1882995.8132882598,5367337.624135309,5318596.3496632,2244585.393104834,845514.6071184387,2117241.603004311,2909531.809284365
2078-09-30,9253768.77151466,2642442.723514154,4010484.3682262716,1811206.48395945,8037249.827028794,3978906.1267952463,1328575.2007784892,2129435.6199944895,1662902.2482411845,4750014.6477740165,4671422.189933194,2100221.809625262,748267.9588963806,1926886.554265494,2571471.1190496823,9393971.179528773,2486367.1922701993,4430501.506192119,1887596.2934214924,8171184.649010883,4207989.491973863,1390188.3137486773,2117091.716254218,1688096.6209613206,4829170.127565431,4927871.089835212,2109703.9666826315,760737.290822913,1957392.7435841605,2611877.3413555096
2078-10-31,7341836.7921999805,2521105.2567884536,3872771.989523223,1601371.946841558,6417512.914714891,3829012.539415952,1203315.1410837779,2030081.897159199,1319328.0715583367,3792750.1325965007,4432226.178795127,1909133.5164666486,597470.4523599565,1713572.073571411,2045033.3726928362,7354965.416279717,2236009.146899682,4245497.579250807,1677867.8016437616,6447286.293516214,3968754.0049217073,1256736.8988949817,1942647.0058277783,1321687.285305465,3810346.199468082,4601972.191518284,1861968.6403811583,600242.3539263594,1699087.772762783,2050865.8754303982
2078-11-30,7774690.774873064,2687751.055064291,5096816.645267443,2302713.008607278,6946693.148957333,4766041.042251819,1662042.7781217874,2353777.243492677,1397111.9322446894,4105495.6510337843,5654928.022159138,2216181.2984776907,646737.1321679277,1966670.0356033759,2183535.479973192,7983736.410761951,2574006.079164806,5352984.853228556,2323064.6142355204,7123147.0398212485,4897715.434123918,1684941.2758548497,2334690.1103934185,1434677.433013922,4209779.900534359,5791812.11120231,2218948.7182576926,663164.9894073583,1990157.4331837632,2241018.2446943754
2078-12-31,8428033.754588285,2739417.8295201533,4270855.731565056,1933512.1688419273,7390622.649344154,4204897.203447699,1414344.5903874345,2228794.535556373,1514517.665699515,4367857.985762395,4945411.789780813,2132072.397595088,688066.9686539407,1916518.3856754205,2350401.848767239,8747588.918470118,2634913.3890082715,4270329.81620635,1956074.10642844,7658232.5697011165,4159222.9692848725,1422102.4228767892,2175315.377839858,1571941.72864908,4526015.448693361,4911126.887187046,2116779.6248826426,712981.452239174,1920930.0294457665,2438019.630265775
2079-01-31,8248819.963821841,2549853.0265908972,4131362.399139683,1993053.3651212926,7258481.2495701695,4024168.8220193405,1429298.304526293,2111799.615833268,1482312.9474987849,4289762.41849597,4796517.650546429,2049619.1989983711,675764.6043349827,1845652.856670807,2303396.911658462,8496685.578025643,2367061.2327542407,4129373.067130666,1998218.1132990562,7462989.7065780405,3943523.1163267787,1424582.044770067,2015737.1463703823,1526854.398371208,4410626.916587621,4720504.7607555855,2000867.0806149147,694804.3416824156,1825590.415015132,2370993.895009432
2079-02-28,8568844.644771261,2582054.6117814467,4654176.84877377,2210580.763017555,7574925.043857822,4407496.617865926,1580101.3283413542,2223927.3595807645,1539821.382665396,4476780.700919973,5265732.6448723255,2163921.868474459,705225.5215831631,1952306.778089644,2396903.0252506607,8771495.297594463,2387261.0667160577,4633988.588269389,2181688.7397471447,7733898.6463248655,4308790.610033736,1555633.316692533,2116421.1335992836,1576237.7049777254,4570734.099977995,5156983.333684212,2102013.7954539433,720025.963972845,1921957.689055539,2451190.726974883
2079-03-31,7737222.540487942,2604223.467431266,4650212.199330512,2633535.593543411,6998182.355941599,4414305.791958461,1805363.9077313829,2264032.1670490257,1390378.890525683,4135925.772361486,5461149.158983916,2181190.288470251,651530.777338163,1908180.0131448777,2183115.0500452626,7810540.057051142,2363495.716743871,4579705.356765644,2575303.5252740146,7043824.718806825,4260137.227763396,1760200.728704225,2122634.1723137787,1403554.0482520903,4162900.4088148326,5285455.311759719,2086907.0120305894,655780.0813209153,1849374.7281850672,2201344.2277526874
